STA,stationName,country,YR,MO,DA,PRCP,MAX,MIN
80411,Lae/AAF,Papua-New Guinea,45,5,17,T,87,74
80411,Lae/AAF,Papua-New Guinea,45,5,18,0.01,80,71
80411,Lae/AAF,Papua-New Guinea,45,5,19,2.25,88,73
80411,Lae/AAF,Papua-New Guinea,45,5,20,0.8,80,72
80411,Lae/AAF,Papua-New Guinea,45,5,21,0,86,70
80411,Lae/AAF,Papua-New Guinea,45,5,22,0.06,84,72
80411,Lae/AAF,Papua-New Guinea,45,5,23,1.99,86,74
80411,Lae/AAF,Papua-New Guinea,45,5,24,0.65,80,72
80411,Lae/AAF,Papua-New Guinea,45,5,25,0.25,86,70
80411,Lae/AAF,Papua-New Guinea,45,5,26,0.07,86,72
80411,Lae/AAF,Papua-New Guinea,45,5,27,1.01,86,72
80411,Lae/AAF,Papua-New Guinea,45,5,28,T,85,73
80411,Lae/AAF,Papua-New Guinea,45,5,29,0,86,72
80411,Lae/AAF,Papua-New Guinea,45,5,30,1.12,86,73
80411,Lae/AAF,Papua-New Guinea,45,5,31,1.37,84,73
80411,Lae/AAF,Papua-New Guinea,45,6,1,0.59,85,74
80411,Lae/AAF,Papua-New Guinea,45,6,2,0.99,82,72
80411,Lae/AAF,Papua-New Guinea,45,6,3,1.41,84,72
80411,Lae/AAF,Papua-New Guinea,45,6,4,0.23,78,71
80411,Lae/AAF,Papua-New Guinea,45,6,5,0.22,85,73
80411,Lae/AAF,Papua-New Guinea,45,6,6,0.1,81,72
80411,Lae/AAF,Papua-New Guinea,45,6,7,0.53,85,74
80411,Lae/AAF,Papua-New Guinea,45,6,8,0.82,86,73
80411,Lae/AAF,Papua-New Guinea,45,6,9,0,87,75
80411,Lae/AAF,Papua-New Guinea,45,6,10,0,92,76
80411,Lae/AAF,Papua-New Guinea,45,6,11,T,87,75
80411,Lae/AAF,Papua-New Guinea,45,6,12,0.17,86,74
80411,Lae/AAF,Papua-New Guinea,45,6,13,0.1,84,75
80411,Lae/AAF,Papua-New Guinea,45,6,14,2.45,85,74
80411,Lae/AAF,Papua-New Guinea,45,6,15,3.01,84,73
80411,Lae/AAF,Papua-New Guinea,45,6,16,2.29,80,72
80411,Lae/AAF,Papua-New Guinea,45,6,17,0.78,76,72
80411,Lae/AAF,Papua-New Guinea,45,6,18,0.83,82,73
80411,Lae/AAF,Papua-New Guinea,45,6,19,2.65,76,72
80411,Lae/AAF,Papua-New Guinea,45,6,20,0.15,82,72
80411,Lae/AAF,Papua-New Guinea,45,6,21,0.48,87,73
80411,Lae/AAF,Papua-New Guinea,45,6,22,4.52,83,73
80411,Lae/AAF,Papua-New Guinea,45,6,23,1.66,75,71
80411,Lae/AAF,Papua-New Guinea,45,6,24,T,82,70
80411,Lae/AAF,Papua-New Guinea,45,6,25,2.61,82,72
80411,Lae/AAF,Papua-New Guinea,45,6,26,1.2,80,72
80411,Lae/AAF,Papua-New Guinea,45,6,27,0.33,85,72
80411,Lae/AAF,Papua-New Guinea,45,6,28,0.81,78,71
80411,Lae/AAF,Papua-New Guinea,45,6,29,2.26,76,72
80411,Lae/AAF,Papua-New Guinea,45,6,30,0.1,80,70
80412,Finschhafen/AAF,Papua-New Guinea,43,12,11,0.03,87,73
80412,Finschhafen/AAF,Papua-New Guinea,43,12,12,0.32,86,72
80412,Finschhafen/AAF,Papua-New Guinea,43,12,13,0.2,88,73
80412,Finschhafen/AAF,Papua-New Guinea,43,12,14,0.02,89,74
80412,Finschhafen/AAF,Papua-New Guinea,43,12,15,0.01,87,74
80412,Finschhafen/AAF,Papua-New Guinea,43,12,16,0.02,87,74
80412,Finschhafen/AAF,Papua-New Guinea,43,12,17,,82,72
80412,Finschhafen/AAF,Papua-New Guinea,43,12,18,T,87,69
80412,Finschhafen/AAF,Papua-New Guinea,43,12,19,0,89,73
80412,Finschhafen/AAF,Papua-New Guinea,43,12,20,0,90,76
80412,Finschhafen/AAF,Papua-New Guinea,43,12,21,0.33,90,73
80412,Finschhafen/AAF,Papua-New Guinea,43,12,22,0.04,89,74
80412,Finschhafen/AAF,Papua-New Guinea,43,12,23,0,87,73
80412,Finschhafen/AAF,Papua-New Guinea,43,12,24,0,89,73
80412,Finschhafen/AAF,Papua-New Guinea,43,12,25,0,90,71
80412,Finschhafen/AAF,Papua-New Guinea,43,12,26,0,89,72
80412,Finschhafen/AAF,Papua-New Guinea,43,12,27,0,87,72
80412,Finschhafen/AAF,Papua-New Guinea,43,12,28,0.04,88,71
80412,Finschhafen/AAF,Papua-New Guinea,43,12,29,0,88,72
80412,Finschhafen/AAF,Papua-New Guinea,43,12,30,0.07,90,75
80412,Finschhafen/AAF,Papua-New Guinea,43,12,31,0.51,86,74
80412,Finschhafen/AAF,Papua-New Guinea,44,1,1,T,86,73
80412,Finschhafen/AAF,Papua-New Guinea,44,1,2,0,89,74
80412,Finschhafen/AAF,Papua-New Guinea,44,1,3,0,89,75
80412,Finschhafen/AAF,Papua-New Guinea,44,1,5,0,87,73
80412,Finschhafen/AAF,Papua-New Guinea,44,1,6,0,90,73
80412,Finschhafen/AAF,Papua-New Guinea,44,1,7,0,90,74
80412,Finschhafen/AAF,Papua-New Guinea,44,1,8,0,90,73
80412,Finschhafen/AAF,Papua-New Guinea,44,1,9,0,88,75
80412,Finschhafen/AAF,Papua-New Guinea,44,1,10,0,91,74
80412,Finschhafen/AAF,Papua-New Guinea,44,1,11,0.04,90,75
80412,Finschhafen/AAF,Papua-New Guinea,44,1,12,0.07,90,75
80412,Finschhafen/AAF,Papua-New Guinea,44,1,13,0,92,75
80412,Finschhafen/AAF,Papua-New Guinea,44,1,14,0,90,74
80412,Finschhafen/AAF,Papua-New Guinea,44,1,15,0.09,91,76
80412,Finschhafen/AAF,Papua-New Guinea,44,1,16,0.65,88,73
80412,Finschhafen/AAF,Papua-New Guinea,44,1,17,0,90,73
80412,Finschhafen/AAF,Papua-New Guinea,44,1,18,0,90,75
80412,Finschhafen/AAF,Papua-New Guinea,44,1,19,0.15,81,74
80412,Finschhafen/AAF,Papua-New Guinea,44,1,20,0.05,86,73
80412,Finschhafen/AAF,Papua-New Guinea,44,1,21,0.14,86,73
80412,Finschhafen/AAF,Papua-New Guinea,44,1,22,0,89,73
80412,Finschhafen/AAF,Papua-New Guinea,44,1,23,0,90,73
80412,Finschhafen/AAF,Papua-New Guinea,44,1,24,0,90,74
80412,Finschhafen/AAF,Papua-New Guinea,44,1,25,0,91,74
80412,Finschhafen/AAF,Papua-New Guinea,44,1,26,0,90,76
80412,Finschhafen/AAF,Papua-New Guinea,44,1,27,0.2,85,74
80412,Finschhafen/AAF,Papua-New Guinea,44,1,28,T,90,74
80412,Finschhafen/AAF,Papua-New Guinea,44,1,29,0,89,75
80412,Finschhafen/AAF,Papua-New Guinea,44,1,30,0,93,74
80412,Finschhafen/AAF,Papua-New Guinea,44,1,31,0,90,74
80412,Finschhafen/AAF,Papua-New Guinea,44,2,1,T,92,74
80412,Finschhafen/AAF,Papua-New Guinea,44,2,2,0,90,76
80412,Finschhafen/AAF,Papua-New Guinea,44,2,3,0.18,90,75
80412,Finschhafen/AAF,Papua-New Guinea,44,2,4,0.11,90,73
80412,Finschhafen/AAF,Papua-New Guinea,44,2,5,T,90,75
80412,Finschhafen/AAF,Papua-New Guinea,44,2,6,0.03,88,75
80412,Finschhafen/AAF,Papua-New Guinea,44,2,7,0.04,80,76
80412,Finschhafen/AAF,Papua-New Guinea,44,2,8,0.02,88,74
80412,Finschhafen/AAF,Papua-New Guinea,44,2,9,0.17,82,75
80412,Finschhafen/AAF,Papua-New Guinea,44,2,10,0,90,74
80412,Finschhafen/AAF,Papua-New Guinea,44,2,11,0.23,90,76
80412,Finschhafen/AAF,Papua-New Guinea,44,2,12,0.7,85,75
80412,Finschhafen/AAF,Papua-New Guinea,44,2,13,0.09,89,75
80412,Finschhafen/AAF,Papua-New Guinea,44,2,14,T,89,74
80412,Finschhafen/AAF,Papua-New Guinea,44,2,15,0,90,73
80412,Finschhafen/AAF,Papua-New Guinea,44,2,16,0,90,73
80412,Finschhafen/AAF,Papua-New Guinea,44,2,17,0,89,73
80412,Finschhafen/AAF,Papua-New Guinea,44,2,18,0.02,85,75
80412,Finschhafen/AAF,Papua-New Guinea,44,2,19,0,88,74
80412,Finschhafen/AAF,Papua-New Guinea,44,2,20,T,89,74
80412,Finschhafen/AAF,Papua-New Guinea,44,2,21,T,91,75
80412,Finschhafen/AAF,Papua-New Guinea,44,2,22,0,89,77
80412,Finschhafen/AAF,Papua-New Guinea,44,2,23,0,89,74
80412,Finschhafen/AAF,Papua-New Guinea,44,2,24,1.13,87,74
80412,Finschhafen/AAF,Papua-New Guinea,44,2,25,0.1,86,74
80412,Finschhafen/AAF,Papua-New Guinea,44,2,26,0.21,83,74
80412,Finschhafen/AAF,Papua-New Guinea,44,2,27,0,87,74
80412,Finschhafen/AAF,Papua-New Guinea,44,2,28,0,87,75
80412,Finschhafen/AAF,Papua-New Guinea,44,2,29,0,87,73
80412,Finschhafen/AAF,Papua-New Guinea,44,3,1,T,90,74
80412,Finschhafen/AAF,Papua-New Guinea,44,3,2,0,90,72
80412,Finschhafen/AAF,Papua-New Guinea,44,3,3,0,89,74
80412,Finschhafen/AAF,Papua-New Guinea,44,3,4,0,91,75
80412,Finschhafen/AAF,Papua-New Guinea,44,3,5,0.04,84,75
80412,Finschhafen/AAF,Papua-New Guinea,44,3,6,1.45,82,73
80412,Finschhafen/AAF,Papua-New Guinea,44,3,7,0.86,84,72
80412,Finschhafen/AAF,Papua-New Guinea,44,3,8,0.02,86,72
80412,Finschhafen/AAF,Papua-New Guinea,44,3,9,0.25,83,73
80412,Finschhafen/AAF,Papua-New Guinea,44,3,10,0.31,86,72
80412,Finschhafen/AAF,Papua-New Guinea,44,3,11,T,88,73
80412,Finschhafen/AAF,Papua-New Guinea,44,3,12,1.25,85,72
80412,Finschhafen/AAF,Papua-New Guinea,44,3,13,0,87,72
80412,Finschhafen/AAF,Papua-New Guinea,44,3,14,0,89,73
80412,Finschhafen/AAF,Papua-New Guinea,44,3,15,0,88,73
80412,Finschhafen/AAF,Papua-New Guinea,44,3,16,0,86,74
80412,Finschhafen/AAF,Papua-New Guinea,44,3,17,0,89,74
80412,Finschhafen/AAF,Papua-New Guinea,44,3,18,0,88,73
80412,Finschhafen/AAF,Papua-New Guinea,44,3,19,0,90,73
80412,Finschhafen/AAF,Papua-New Guinea,44,3,20,0,88,74
80412,Finschhafen/AAF,Papua-New Guinea,44,3,21,0,92,74
80412,Finschhafen/AAF,Papua-New Guinea,44,3,22,0,89,74
80412,Finschhafen/AAF,Papua-New Guinea,44,3,23,0.05,87,74
80412,Finschhafen/AAF,Papua-New Guinea,44,3,24,2.62,86,72
80412,Finschhafen/AAF,Papua-New Guinea,44,3,25,0,89,76
80412,Finschhafen/AAF,Papua-New Guinea,44,3,26,0,88,75
80412,Finschhafen/AAF,Papua-New Guinea,44,3,27,0,83,76
80412,Finschhafen/AAF,Papua-New Guinea,44,3,28,0,89,73
80412,Finschhafen/AAF,Papua-New Guinea,44,3,29,0.69,82,72
80412,Finschhafen/AAF,Papua-New Guinea,44,3,30,0,87,71
80412,Finschhafen/AAF,Papua-New Guinea,44,3,31,0,88,74
80412,Finschhafen/AAF,Papua-New Guinea,44,4,1,0,89,72
80412,Finschhafen/AAF,Papua-New Guinea,44,4,2,0,90,74
80412,Finschhafen/AAF,Papua-New Guinea,44,4,3,0.23,85,76
80412,Finschhafen/AAF,Papua-New Guinea,44,4,4,0.05,86,75
80412,Finschhafen/AAF,Papua-New Guinea,44,4,5,0,87,74
80412,Finschhafen/AAF,Papua-New Guinea,44,4,6,0.26,83,75
80412,Finschhafen/AAF,Papua-New Guinea,44,4,7,0.25,85,73
80412,Finschhafen/AAF,Papua-New Guinea,44,4,8,1.88,81,75
80412,Finschhafen/AAF,Papua-New Guinea,44,4,9,0.33,86,75
80412,Finschhafen/AAF,Papua-New Guinea,44,4,10,0.52,87,74
80412,Finschhafen/AAF,Papua-New Guinea,44,4,11,0.03,86,74
80412,Finschhafen/AAF,Papua-New Guinea,44,4,12,T,87,75
80412,Finschhafen/AAF,Papua-New Guinea,44,4,13,0,87,75
80412,Finschhafen/AAF,Papua-New Guinea,44,4,14,0.03,89,75
80412,Finschhafen/AAF,Papua-New Guinea,44,4,15,0.03,87,77
80412,Finschhafen/AAF,Papua-New Guinea,44,4,16,2.78,85,74
80412,Finschhafen/AAF,Papua-New Guinea,44,4,17,0,87,73
80412,Finschhafen/AAF,Papua-New Guinea,44,4,18,1.47,80,73
80412,Finschhafen/AAF,Papua-New Guinea,44,4,19,0.49,88,72
80412,Finschhafen/AAF,Papua-New Guinea,44,4,20,0.67,85,73
80412,Finschhafen/AAF,Papua-New Guinea,44,4,21,0.12,81,72
80412,Finschhafen/AAF,Papua-New Guinea,44,4,22,0,87,71
80412,Finschhafen/AAF,Papua-New Guinea,44,4,23,0,88,72
80412,Finschhafen/AAF,Papua-New Guinea,44,4,24,0.8,86,74
80412,Finschhafen/AAF,Papua-New Guinea,44,4,25,2.37,82,73
80412,Finschhafen/AAF,Papua-New Guinea,44,4,26,0.12,86,74
80412,Finschhafen/AAF,Papua-New Guinea,44,4,27,0,87,73
80412,Finschhafen/AAF,Papua-New Guinea,44,4,28,0,87,74
80412,Finschhafen/AAF,Papua-New Guinea,44,4,29,0,89,74
80412,Finschhafen/AAF,Papua-New Guinea,44,4,30,0,90,75
80412,Finschhafen/AAF,Papua-New Guinea,44,5,1,0.51,88,75
80412,Finschhafen/AAF,Papua-New Guinea,44,5,2,0.11,83,75
80412,Finschhafen/AAF,Papua-New Guinea,44,5,3,0.23,84,74
80412,Finschhafen/AAF,Papua-New Guinea,44,5,4,0.32,86,74
80412,Finschhafen/AAF,Papua-New Guinea,44,5,5,1.38,78,73
80412,Finschhafen/AAF,Papua-New Guinea,44,5,6,0.6,88,72
80412,Finschhafen/AAF,Papua-New Guinea,44,5,7,1.22,83,73
80412,Finschhafen/AAF,Papua-New Guinea,44,5,8,4.54,78,71
80412,Finschhafen/AAF,Papua-New Guinea,44,5,9,1.22,83,72
80412,Finschhafen/AAF,Papua-New Guinea,44,5,10,2.87,83,72
80412,Finschhafen/AAF,Papua-New Guinea,44,5,11,0.29,81,72
80412,Finschhafen/AAF,Papua-New Guinea,44,5,12,0.46,84,72
80412,Finschhafen/AAF,Papua-New Guinea,44,5,13,0,86,72
80412,Finschhafen/AAF,Papua-New Guinea,44,5,14,0,87,70
80412,Finschhafen/AAF,Papua-New Guinea,44,5,15,0,87,72
80412,Finschhafen/AAF,Papua-New Guinea,44,5,16,0,88,72
80412,Finschhafen/AAF,Papua-New Guinea,44,5,17,T,88,74
80412,Finschhafen/AAF,Papua-New Guinea,44,5,18,0.27,88,75
80412,Finschhafen/AAF,Papua-New Guinea,44,5,19,1.18,85,74
80412,Finschhafen/AAF,Papua-New Guinea,44,5,20,1.09,81,71
80412,Finschhafen/AAF,Papua-New Guinea,44,5,21,0,86,71
80412,Finschhafen/AAF,Papua-New Guinea,44,5,22,T,87,72
80412,Finschhafen/AAF,Papua-New Guinea,44,5,23,1.33,85,73
80412,Finschhafen/AAF,Papua-New Guinea,44,5,24,0,87,72
80412,Finschhafen/AAF,Papua-New Guinea,44,5,25,0.12,85,73
80412,Finschhafen/AAF,Papua-New Guinea,44,5,26,0.34,85,74
80412,Finschhafen/AAF,Papua-New Guinea,44,5,27,0,86,72
80412,Finschhafen/AAF,Papua-New Guinea,44,5,28,0.25,86,72
80412,Finschhafen/AAF,Papua-New Guinea,44,5,29,1.14,81,74
80412,Finschhafen/AAF,Papua-New Guinea,44,5,30,3.4,78,72
80412,Finschhafen/AAF,Papua-New Guinea,44,5,31,T,86,70
80412,Finschhafen/AAF,Papua-New Guinea,44,6,1,0.54,85,72
80412,Finschhafen/AAF,Papua-New Guinea,44,6,2,0.09,84,72
80412,Finschhafen/AAF,Papua-New Guinea,44,6,3,0,81,73
80412,Finschhafen/AAF,Papua-New Guinea,44,6,4,0.01,84,72
80412,Finschhafen/AAF,Papua-New Guinea,44,6,5,3.14,81,73
80412,Finschhafen/AAF,Papua-New Guinea,44,6,6,1.56,82,72
80412,Finschhafen/AAF,Papua-New Guinea,44,6,7,3.2,85,73
80412,Finschhafen/AAF,Papua-New Guinea,44,6,8,1.6,83,72
80412,Finschhafen/AAF,Papua-New Guinea,44,6,9,0,86,74
80412,Finschhafen/AAF,Papua-New Guinea,44,6,10,0,87,73
80412,Finschhafen/AAF,Papua-New Guinea,44,6,11,0.09,88,74
80412,Finschhafen/AAF,Papua-New Guinea,44,6,12,0.19,85,74
80412,Finschhafen/AAF,Papua-New Guinea,44,6,13,0.94,87,74
80412,Finschhafen/AAF,Papua-New Guinea,44,6,14,1.08,84,72
80412,Finschhafen/AAF,Papua-New Guinea,44,6,15,0.24,85,73
80412,Finschhafen/AAF,Papua-New Guinea,44,6,16,0.18,86,74
80412,Finschhafen/AAF,Papua-New Guinea,44,6,17,0.17,85,73
80412,Finschhafen/AAF,Papua-New Guinea,44,6,18,T,85,73
80412,Finschhafen/AAF,Papua-New Guinea,44,6,19,0.17,85,72
80412,Finschhafen/AAF,Papua-New Guinea,44,6,20,0,86,72
80412,Finschhafen/AAF,Papua-New Guinea,44,6,21,0.15,84,71
80412,Finschhafen/AAF,Papua-New Guinea,44,6,22,0.67,81,72
80412,Finschhafen/AAF,Papua-New Guinea,44,6,23,1.26,83,73
80412,Finschhafen/AAF,Papua-New Guinea,44,6,24,0.04,84,71
80412,Finschhafen/AAF,Papua-New Guinea,44,6,25,0.05,86,71
80412,Finschhafen/AAF,Papua-New Guinea,44,6,26,T,85,72
80412,Finschhafen/AAF,Papua-New Guinea,44,6,27,0.43,86,75
80412,Finschhafen/AAF,Papua-New Guinea,44,6,28,0.03,86,74
80412,Finschhafen/AAF,Papua-New Guinea,44,6,29,0.97,86,74
80412,Finschhafen/AAF,Papua-New Guinea,44,6,30,0.66,83,72
80412,Finschhafen/AAF,Papua-New Guinea,44,7,1,T,84,74
80412,Finschhafen/AAF,Papua-New Guinea,44,7,2,0.03,84,73
80412,Finschhafen/AAF,Papua-New Guinea,44,7,3,0.06,86,73
80412,Finschhafen/AAF,Papua-New Guinea,44,7,4,0.07,86,73
80412,Finschhafen/AAF,Papua-New Guinea,44,7,5,2.24,84,74
80412,Finschhafen/AAF,Papua-New Guinea,44,7,6,1.54,80,73
80412,Finschhafen/AAF,Papua-New Guinea,44,7,7,0.41,83,72
80412,Finschhafen/AAF,Papua-New Guinea,44,7,8,0.6,86,71
80412,Finschhafen/AAF,Papua-New Guinea,44,7,9,0.13,85,74
80412,Finschhafen/AAF,Papua-New Guinea,44,7,10,0.27,85,74
80412,Finschhafen/AAF,Papua-New Guinea,44,7,11,0.39,83,74
80412,Finschhafen/AAF,Papua-New Guinea,44,7,12,0.02,86,73
80412,Finschhafen/AAF,Papua-New Guinea,44,7,13,0.07,85,74
80412,Finschhafen/AAF,Papua-New Guinea,44,7,14,0,86,72
80412,Finschhafen/AAF,Papua-New Guinea,44,7,15,0,86,72
80412,Finschhafen/AAF,Papua-New Guinea,44,7,16,0.98,84,71
80412,Finschhafen/AAF,Papua-New Guinea,44,7,17,1.97,83,73
80412,Finschhafen/AAF,Papua-New Guinea,44,7,18,2.76,82,73
80412,Finschhafen/AAF,Papua-New Guinea,44,7,19,0.74,83,73
80412,Finschhafen/AAF,Papua-New Guinea,44,7,20,1.17,81,70
80412,Finschhafen/AAF,Papua-New Guinea,44,7,21,0.49,84,73
80412,Finschhafen/AAF,Papua-New Guinea,44,7,22,4.57,80,72
80412,Finschhafen/AAF,Papua-New Guinea,44,7,23,0.54,83,72
80412,Finschhafen/AAF,Papua-New Guinea,44,7,24,1.83,80,71
80412,Finschhafen/AAF,Papua-New Guinea,44,7,25,0.85,85,71
80412,Finschhafen/AAF,Papua-New Guinea,44,7,26,0,85,72
80412,Finschhafen/AAF,Papua-New Guinea,44,7,27,0,86,71
80412,Finschhafen/AAF,Papua-New Guinea,44,7,28,T,86,73
80412,Finschhafen/AAF,Papua-New Guinea,44,7,29,2.38,82,73
80412,Finschhafen/AAF,Papua-New Guinea,44,7,30,2.28,83,73
80412,Finschhafen/AAF,Papua-New Guinea,44,7,31,0.11,83,74
80412,Finschhafen/AAF,Papua-New Guinea,44,8,1,1.74,77,71
80412,Finschhafen/AAF,Papua-New Guinea,44,8,2,0.68,81,73
80412,Finschhafen/AAF,Papua-New Guinea,44,8,3,4.93,78,72
80412,Finschhafen/AAF,Papua-New Guinea,44,8,4,1.91,83,71
80412,Finschhafen/AAF,Papua-New Guinea,44,8,5,2.29,79,73
80412,Finschhafen/AAF,Papua-New Guinea,44,8,6,0.74,82,72
80412,Finschhafen/AAF,Papua-New Guinea,44,8,7,1.96,82,71
80412,Finschhafen/AAF,Papua-New Guinea,44,8,8,0.62,81,71
80412,Finschhafen/AAF,Papua-New Guinea,44,8,9,0.24,86,71
80412,Finschhafen/AAF,Papua-New Guinea,44,8,10,0,84,71
80412,Finschhafen/AAF,Papua-New Guinea,44,8,11,1.39,84,71
80412,Finschhafen/AAF,Papua-New Guinea,44,8,12,0,84,70
80412,Finschhafen/AAF,Papua-New Guinea,44,8,13,0,85,72
80412,Finschhafen/AAF,Papua-New Guinea,44,8,14,0.06,87,72
80412,Finschhafen/AAF,Papua-New Guinea,44,8,15,0.23,83,75
80412,Finschhafen/AAF,Papua-New Guinea,44,8,16,0,83,74
80412,Finschhafen/AAF,Papua-New Guinea,44,8,17,0.11,83,72
80412,Finschhafen/AAF,Papua-New Guinea,44,8,18,0.03,86,72
80412,Finschhafen/AAF,Papua-New Guinea,44,8,19,0.27,88,74
80412,Finschhafen/AAF,Papua-New Guinea,44,8,20,1.49,80,71
80412,Finschhafen/AAF,Papua-New Guinea,44,8,21,0.99,80,71
80412,Finschhafen/AAF,Papua-New Guinea,44,8,22,2.43,76,73
80412,Finschhafen/AAF,Papua-New Guinea,44,8,23,0.63,84,72
80412,Finschhafen/AAF,Papua-New Guinea,44,8,24,0.21,84,71
80412,Finschhafen/AAF,Papua-New Guinea,44,8,25,0.02,84,70
80412,Finschhafen/AAF,Papua-New Guinea,44,8,26,0.01,84,71
80412,Finschhafen/AAF,Papua-New Guinea,44,8,27,T,85,71
80412,Finschhafen/AAF,Papua-New Guinea,44,8,28,0.26,84,72
80412,Finschhafen/AAF,Papua-New Guinea,44,8,29,0.55,83,74
80412,Finschhafen/AAF,Papua-New Guinea,44,8,30,0.01,82,72
80412,Finschhafen/AAF,Papua-New Guinea,44,8,31,0.13,80,71
80412,Finschhafen/AAF,Papua-New Guinea,44,9,1,T,82,72
80412,Finschhafen/AAF,Papua-New Guinea,44,9,2,T,81,74
80412,Finschhafen/AAF,Papua-New Guinea,44,9,3,0.29,84,72
80412,Finschhafen/AAF,Papua-New Guinea,44,9,4,0.64,84,72
80412,Finschhafen/AAF,Papua-New Guinea,44,9,5,0,83,71
80412,Finschhafen/AAF,Papua-New Guinea,44,9,6,T,83,71
80412,Finschhafen/AAF,Papua-New Guinea,44,9,7,0.1,82,70
80412,Finschhafen/AAF,Papua-New Guinea,44,9,8,0,84,69
80412,Finschhafen/AAF,Papua-New Guinea,44,9,9,0.08,84,72
80412,Finschhafen/AAF,Papua-New Guinea,44,9,10,0.06,85,74
80412,Finschhafen/AAF,Papua-New Guinea,44,9,11,0.65,85,72
80412,Finschhafen/AAF,Papua-New Guinea,44,9,12,2.69,83,70
80412,Finschhafen/AAF,Papua-New Guinea,44,9,13,2.62,79,71
80412,Finschhafen/AAF,Papua-New Guinea,44,9,14,2.45,76,71
80412,Finschhafen/AAF,Papua-New Guinea,44,9,15,0.44,85,70
80412,Finschhafen/AAF,Papua-New Guinea,44,9,16,0.99,84,72
80412,Finschhafen/AAF,Papua-New Guinea,44,9,17,T,85,71
80412,Finschhafen/AAF,Papua-New Guinea,44,9,18,0.59,85,72
80412,Finschhafen/AAF,Papua-New Guinea,44,9,19,0.3,84,72
80412,Finschhafen/AAF,Papua-New Guinea,44,9,20,4.26,79,72
80412,Finschhafen/AAF,Papua-New Guinea,44,9,21,3.13,82,71
80412,Finschhafen/AAF,Papua-New Guinea,44,9,22,3.33,82,71
80412,Finschhafen/AAF,Papua-New Guinea,44,9,23,1.27,86,70
80412,Finschhafen/AAF,Papua-New Guinea,44,9,24,1.16,82,72
80412,Finschhafen/AAF,Papua-New Guinea,44,9,25,2.98,84,70
80412,Finschhafen/AAF,Papua-New Guinea,44,9,26,0.73,84,70
80412,Finschhafen/AAF,Papua-New Guinea,44,9,27,0.4,81,70
80412,Finschhafen/AAF,Papua-New Guinea,44,9,28,0.31,83,70
80412,Finschhafen/AAF,Papua-New Guinea,44,9,29,0.23,82,71
80412,Finschhafen/AAF,Papua-New Guinea,44,9,30,0.1,81,71
80412,Finschhafen/AAF,Papua-New Guinea,44,10,1,0.37,82,72
80412,Finschhafen/AAF,Papua-New Guinea,44,10,2,2.82,84,70
80412,Finschhafen/AAF,Papua-New Guinea,44,10,3,T,86,70
80412,Finschhafen/AAF,Papua-New Guinea,44,10,4,0.21,84,72
80412,Finschhafen/AAF,Papua-New Guinea,44,10,5,0.45,85,71
80412,Finschhafen/AAF,Papua-New Guinea,44,10,6,2.69,78,72
80412,Finschhafen/AAF,Papua-New Guinea,44,10,7,2.59,83,70
80412,Finschhafen/AAF,Papua-New Guinea,44,10,8,0.53,82,71
80412,Finschhafen/AAF,Papua-New Guinea,44,10,9,0.13,82,72
80412,Finschhafen/AAF,Papua-New Guinea,44,10,10,0,85,70
80412,Finschhafen/AAF,Papua-New Guinea,44,10,11,T,82,71
80412,Finschhafen/AAF,Papua-New Guinea,44,10,12,2.84,84,70
80412,Finschhafen/AAF,Papua-New Guinea,44,10,13,0.29,81,71
80412,Finschhafen/AAF,Papua-New Guinea,44,10,14,0.09,84,71
80412,Finschhafen/AAF,Papua-New Guinea,44,10,15,0.4,85,71
80412,Finschhafen/AAF,Papua-New Guinea,44,10,16,0,86,72
80412,Finschhafen/AAF,Papua-New Guinea,44,10,17,0,86,71
80412,Finschhafen/AAF,Papua-New Guinea,44,10,18,1.2,86,72
80412,Finschhafen/AAF,Papua-New Guinea,44,10,19,7.29,86,71
80412,Finschhafen/AAF,Papua-New Guinea,44,10,20,0.45,83,72
80412,Finschhafen/AAF,Papua-New Guinea,44,10,21,0.44,82,70
80412,Finschhafen/AAF,Papua-New Guinea,44,10,22,0.49,82,70
80412,Finschhafen/AAF,Papua-New Guinea,44,10,23,0.4,85,71
80412,Finschhafen/AAF,Papua-New Guinea,44,10,24,0.5,87,72
80412,Finschhafen/AAF,Papua-New Guinea,44,10,25,0.02,85,73
80412,Finschhafen/AAF,Papua-New Guinea,44,10,26,0.16,87,70
80412,Finschhafen/AAF,Papua-New Guinea,44,10,27,T,86,74
80412,Finschhafen/AAF,Papua-New Guinea,44,10,28,1.17,86,71
80412,Finschhafen/AAF,Papua-New Guinea,44,10,29,T,87,71
80412,Finschhafen/AAF,Papua-New Guinea,44,10,30,T,87,71
80412,Finschhafen/AAF,Papua-New Guinea,44,10,31,0.03,84,71
80412,Finschhafen/AAF,Papua-New Guinea,44,11,1,0.54,83,71
80412,Finschhafen/AAF,Papua-New Guinea,44,11,2,1.26,85,70
80412,Finschhafen/AAF,Papua-New Guinea,44,11,3,0.22,83,71
80412,Finschhafen/AAF,Papua-New Guinea,44,11,4,0.12,85,70
80412,Finschhafen/AAF,Papua-New Guinea,44,11,5,2.09,83,70
80412,Finschhafen/AAF,Papua-New Guinea,44,11,6,0.39,85,71
80412,Finschhafen/AAF,Papua-New Guinea,44,11,7,0,86,72
80412,Finschhafen/AAF,Papua-New Guinea,44,11,8,0.07,86,71
